Country or Area,SNA93 Table Code,Sub Group,Item,SNA93 Item Code,Year,Series,Currency,SNA System,Fiscal Year Type,Value,Value Footnotes
Kyrgyzstan,3.2,,Equals: Total actual individual consumption,P.41,2003,100,Kyrgyz som                              ,1993,Western calendar year,71828900000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2002,100,Kyrgyz som                              ,1993,Western calendar year,20986000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2002,100,Kyrgyz som                              ,1993,Western calendar year,5228500000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2002,100,Kyrgyz som                              ,1993,Western calendar year,5737400000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2002,100,Kyrgyz som                              ,1993,Western calendar year,4097700000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2002,100,Kyrgyz som                              ,1993,Western calendar year,1657400000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Health,6,2002,100,Kyrgyz som                              ,1993,Western calendar year,691400000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Transport,7,2002,100,Kyrgyz som                              ,1993,Western calendar year,4732600000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Communication,8,2002,100,Kyrgyz som                              ,1993,Western calendar year,1056000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Recreation and culture,9,2002,100,Kyrgyz som                              ,1993,Western calendar year,724300000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Education,10,2002,100,Kyrgyz som                              ,1993,Western calendar year,1277300000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Restaurants and hotels,11,2002,100,Kyrgyz som                              ,1993,Western calendar year,623000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Miscellaneous goods and services,12,2002,100,Kyrgyz som                              ,1993,Western calendar year,1869100000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2002,100,Kyrgyz som                              ,1993,Western calendar year,48680700000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Housing,13.1,2002,100,Kyrgyz som                              ,1993,Western calendar year,154600000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Health,13.2,2002,100,Kyrgyz som                              ,1993,Western calendar year,1135800000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Recreation and culture,13.3,2002,100,Kyrgyz som                              ,1993,Western calendar year,5900000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2002,100,Kyrgyz som                              ,1993,Western calendar year,48680700000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Education,13.4,2002,100,Kyrgyz som                              ,1993,Western calendar year,160000000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Social protection,13.5,2002,100,Kyrgyz som                              ,1993,Western calendar year,115500000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Other services,13.6,2002,100,Kyrgyz som                              ,1993,Western calendar year,644200000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Equals: NPISHs final consumption expenditure,P.31/13,2002,100,Kyrgyz som                              ,1993,Western calendar year,2216000000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Housing,14.1,2002,100,Kyrgyz som                              ,1993,Western calendar year,120600000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Health,14.2,2002,100,Kyrgyz som                              ,1993,Western calendar year,1763700000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Recreation and culture,14.3,2002,100,Kyrgyz som                              ,1993,Western calendar year,283200000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Education,14.4,2002,100,Kyrgyz som                              ,1993,Western calendar year,3102800000,
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Plus:,,2002,100,Kyrgyz som                              ,1993,Western calendar year,667600000,71
Kyrgyzstan,3.2,Individual consumption expenditure of general government,Equals: Individual consumption expenditure of general government,P.31/14,2002,100,Kyrgyz som                              ,1993,Western calendar year,5937900000,
Kyrgyzstan,3.2,,Equals: Total actual individual consumption,P.41,2002,100,Kyrgyz som                              ,1993,Western calendar year,56834600000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Food and non-alcoholic beverages,1,2001,100,Kyrgyz som                              ,1993,Western calendar year,17801500000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Alcoholic beverages, tobacco and narcotics",2,2001,100,Kyrgyz som                              ,1993,Western calendar year,5136700000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Clothing and footwear,3,2001,100,Kyrgyz som                              ,1993,Western calendar year,6611200000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Housing, water, electricity, gas and other fuels",4,2001,100,Kyrgyz som                              ,1993,Western calendar year,3558500000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,"Furnishings, household equipment and routine maintenance of the house",5,2001,100,Kyrgyz som                              ,1993,Western calendar year,1434400000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Health,6,2001,100,Kyrgyz som                              ,1993,Western calendar year,733900000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Transport,7,2001,100,Kyrgyz som                              ,1993,Western calendar year,6409500000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Communication,8,2001,100,Kyrgyz som                              ,1993,Western calendar year,818600000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Recreation and culture,9,2001,100,Kyrgyz som                              ,1993,Western calendar year,728600000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Education,10,2001,100,Kyrgyz som                              ,1993,Western calendar year,902600000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Restaurants and hotels,11,2001,100,Kyrgyz som                              ,1993,Western calendar year,676500000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Miscellaneous goods and services,12,2001,100,Kyrgyz som                              ,1993,Western calendar year,1119500000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure in domestic market,P.31,2001,100,Kyrgyz som                              ,1993,Western calendar year,45931500000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Housing,13.1,2001,100,Kyrgyz som                              ,1993,Western calendar year,160300000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Health,13.2,2001,100,Kyrgyz som                              ,1993,Western calendar year,801000000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Recreation and culture,13.3,2001,100,Kyrgyz som                              ,1993,Western calendar year,16000000,
Kyrgyzstan,3.2,Individual consumption expenditure of households,Equals: Household final consumption expenditure,P.31,2001,100,Kyrgyz som                              ,1993,Western calendar year,45931500000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Education,13.4,2001,100,Kyrgyz som                              ,1993,Western calendar year,37400000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Social protection,13.5,2001,100,Kyrgyz som                              ,1993,Western calendar year,106100000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Other services,13.6,2001,100,Kyrgyz som                              ,1993,Western calendar year,840700000,
Kyrgyzstan,3.2,Individual consumption expenditure of non-profit institutions serving households (NPISHs),Equals: NPISHs final consumption expenditure,P.31/13,2001,100,Kyrgyz som                              ,1993,Western calendar year,1961500000,
